Date,pos,neg,neutral,compound,pos',neg',neutral',compound'
2013/1/18,0.0726,0.11984,0.80752,-0.151896,0.01632,-0.07784,0.06148,0.093592
2013/1/22,0.07192,0.18548,0.7426,-0.195836,-0.00068,0.06564,-0.06492,-0.04394
2013/1/23,0.0552,0.16656,0.7782,-0.237376,-0.01672,-0.01892,0.0356,-0.04154
2013/1/24,0.063,0.20184,0.73512,-0.313192,0.0078,0.03528,-0.04308,-0.075816
2013/1/25,0.05664,0.15032,0.79292,-0.220112,-0.00636,-0.05152,0.0578,0.09308
2013/1/28,0.09572,0.14892,0.7554,-0.14806,0.03908,-0.0014,-0.03752,0.072052
2013/1/29,0.07716,0.14052,0.7824,-0.1631,-0.01856,-0.0084,0.027,-0.01504
2013/1/30,0.05876,0.16224,0.779,-0.222648,-0.0184,0.02172,-0.0034,-0.059548
2013/1/31,0.05772,0.09796,0.84436,-0.181232,-0.00104,-0.06428,0.06536,0.041416
2013/2/1,0.04764,0.14456,0.80784,-0.198836,-0.01008,0.0466,-0.03652,-0.017604
2013/2/4,0.03572,0.09736,0.86692,-0.161776,-0.01192,-0.0472,0.05908,0.03706
2013/2/5,0.07448,0.19744,0.72812,-0.257712,0.03876,0.10008,-0.1388,-0.095936
2013/2/6,0.04072,0.17464,0.78472,-0.259416,-0.03376,-0.0228,0.0566,-0.001704
2013/2/7,0.10456,0.12156,0.77384,-0.032196,0.06384,-0.05308,-0.01088,0.22722
2013/2/8,0.03204,0.21564,0.75228,-0.406832,-0.07252,0.09408,-0.02156,-0.374636
2013/2/11,0.06764,0.13492,0.79752,-0.188648,0.0356,-0.08072,0.04524,0.218184
2013/2/12,0.0552,0.1372,0.80752,-0.230144,-0.01244,0.00228,0.01,-0.041496
2013/2/13,0.06328,0.16212,0.77456,-0.178936,0.00808,0.02492,-0.03296,0.051208
2013/2/14,0.02856,0.2024,0.76904,-0.366468,-0.03472,0.04028,-0.00552,-0.187532
2013/2/15,0.05688,0.12868,0.81448,-0.227936,0.02832,-0.07372,0.04544,0.138532
2013/2/19,0.09132,0.13392,0.7748,-0.101792,0.03444,0.00524,-0.03968,0.126144
2013/2/20,0.0322,0.16436,0.80344,-0.261804,-0.05912,0.03044,0.02864,-0.160012
2013/2/21,0.03864,0.17052,0.7908,-0.319416,0.00644,0.00616,-0.01264,-0.057612
2013/2/22,0.03456,0.1696,0.79588,-0.277764,-0.00408,-0.00092,0.00508,0.041652
2013/2/25,0.06628,0.16556,0.76824,-0.176932,0.03172,-0.00404,-0.02764,0.100832
2013/2/26,0.05424,0.19216,0.75368,-0.295088,-0.01204,0.0266,-0.01456,-0.118156
2013/2/27,0.055,0.23348,0.7116,-0.389652,0.00076,0.04132,-0.04208,-0.094564
2013/2/28,0.03704,0.15308,0.80992,-0.253364,-0.01796,-0.0804,0.09832,0.136288
2013/3/1,0.0684,0.17104,0.76052,-0.228128,0.03136,0.01796,-0.0494,0.025236
2013/3/4,0.08424,0.11688,0.79888,0.007172,0.01584,-0.05416,0.03836,0.2353
2013/3/5,0.03748,0.21276,0.7498,-0.412848,-0.04676,0.09588,-0.04908,-0.42002
2013/3/6,0.07568,0.16112,0.76316,-0.177244,0.0382,-0.05164,0.01336,0.235604
2013/3/7,0.07452,0.13924,0.78616,-0.154124,-0.00116,-0.02188,0.023,0.02312
2013/3/8,0.06404,0.1668,0.7692,-0.217124,-0.01048,0.02756,-0.01696,-0.063
2013/3/11,0.03596,0.18772,0.77628,-0.319184,-0.02808,0.02092,0.00708,-0.10206
2013/3/12,0.06996,0.20952,0.72052,-0.316612,0.034,0.0218,-0.05576,0.002572
2013/3/13,0.073,0.14812,0.77892,-0.201936,0.00304,-0.0614,0.0584,0.114676
2013/3/14,0.07676,0.08748,0.83572,0.038984,0.00376,-0.06064,0.0568,0.24092
2013/3/15,0.06284,0.15416,0.78296,-0.209652,-0.01392,0.06668,-0.05276,-0.248636
2013/3/18,0.05724,0.227,0.71576,-0.302984,-0.0056,0.07284,-0.0672,-0.093332
2013/3/19,0.04204,0.16704,0.79092,-0.32488,-0.0152,-0.05996,0.07516,-0.021896
2013/3/20,0.05684,0.18588,0.75724,-0.339704,0.0148,0.01884,-0.03368,-0.014824
2013/3/21,0.05684,0.14796,0.7952,-0.245048,0,-0.03792,0.03796,0.094656
2013/3/22,0.05256,0.15148,0.796,-0.211108,-0.00428,0.00352,0.0008,0.03394
2013/3/25,0.06956,0.14084,0.78956,-0.179008,0.017,-0.01064,-0.00644,0.0321
2013/3/26,0.07108,0.13756,0.79136,-0.214552,0.00152,-0.00328,0.0018,-0.035544
2013/3/27,0.0586,0.16428,0.77704,-0.200552,-0.01248,0.02672,-0.01432,0.014
2013/3/28,0.0576,0.17528,0.76716,-0.225764,-0.001,0.011,-0.00988,-0.025212
2013/4/1,0.06276,0.16284,0.77432,-0.264176,0.00516,-0.01244,0.00716,-0.038412
2013/4/2,0.05456,0.19176,0.75364,-0.269112,-0.0082,0.02892,-0.02068,-0.004936
2013/4/3,0.04624,0.14112,0.81256,-0.198732,-0.00832,-0.05064,0.05892,0.07038
2013/4/4,0.05104,0.19128,0.75764,-0.258348,0.0048,0.05016,-0.05492,-0.059616
2013/4/5,0.06476,0.11588,0.81936,-0.1273,0.01372,-0.0754,0.06172,0.131048
2013/4/8,0.061,0.12616,0.81288,-0.172196,-0.00376,0.01028,-0.00648,-0.044896
2013/4/9,0.04304,0.13868,0.81832,-0.250576,-0.01796,0.01252,0.00544,-0.07838
2013/4/10,0.11548,0.16168,0.72288,-0.11664,0.07244,0.023,-0.09544,0.133936
2013/4/11,0.0726,0.14664,0.78076,-0.145232,-0.04288,-0.01504,0.05788,-0.028592
2013/4/12,0.07684,0.11908,0.80408,-0.081232,0.00424,-0.02756,0.02332,0.064
2013/4/15,0.0588,0.16544,0.77584,-0.188232,-0.01804,0.04636,-0.02824,-0.107
2013/4/16,0.04996,0.22136,0.72868,-0.30338,-0.00884,0.05592,-0.04716,-0.115148
2013/4/17,0.04724,0.17748,0.77524,-0.239556,-0.00272,-0.04388,0.04656,0.063824
2013/4/18,0.0812,0.2108,0.708,-0.272208,0.03396,0.03332,-0.06724,-0.032652
2013/4/19,0.11052,0.1674,0.72196,-0.082804,0.02932,-0.0434,0.01396,0.189404
2013/4/22,0.049,0.2066,0.74444,-0.280532,-0.06152,0.0392,0.02248,-0.197728
2013/4/23,0.03816,0.24632,0.71548,-0.347688,-0.01084,0.03972,-0.02896,-0.067156
2013/4/24,0.0524,0.15144,0.7962,-0.234464,0.01424,-0.09488,0.08072,0.113224
2013/4/25,0.06112,0.13536,0.8036,-0.18402,0.00872,-0.01608,0.0074,0.050444
2013/4/26,0.0552,0.20728,0.73752,-0.400272,-0.00592,0.07192,-0.06608,-0.216252
2013/4/29,0.04856,0.2226,0.72884,-0.358152,-0.00664,0.01532,-0.00868,0.04212
2013/4/30,0.08572,0.161,0.75336,-0.137252,0.03716,-0.0616,0.02452,0.2209
2013/5/1,0.05048,0.143,0.80656,-0.185372,-0.03524,-0.018,0.0532,-0.04812
2013/5/2,0.0536,0.20064,0.74576,-0.35498,0.00312,0.05764,-0.0608,-0.169608
2013/5/3,0.05556,0.19816,0.74632,-0.283552,0.00196,-0.00248,0.00056,0.071428
2013/5/6,0.106,0.19288,0.7012,-0.263292,0.05044,-0.00528,-0.04512,0.02026
2013/5/7,0.05816,0.17584,0.76592,-0.269332,-0.04784,-0.01704,0.06472,-0.00604
2013/5/8,0.06856,0.167,0.76448,-0.216988,0.0104,-0.00884,-0.00144,0.052344
2013/5/9,0.06088,0.20016,0.73896,-0.312252,-0.00768,0.03316,-0.02552,-0.095264
2013/5/10,0.0916,0.19156,0.71688,-0.17834,0.03072,-0.0086,-0.02208,0.133912
2013/5/13,0.03656,0.24116,0.72228,-0.41294,-0.05504,0.0496,0.0054,-0.2346
2013/5/14,0.0778,0.16544,0.7568,-0.135096,0.04124,-0.07572,0.03452,0.277844
2013/5/15,0.06976,0.12396,0.80628,-0.1884,-0.00804,-0.04148,0.04948,-0.053304
2013/5/16,0.03444,0.15584,0.80972,-0.292684,-0.03532,0.03188,0.00344,-0.104284
2013/5/17,0.05928,0.21448,0.72632,-0.340264,0.02484,0.05864,-0.0834,-0.04758
2013/5/20,0.04108,0.1,0.85896,-0.116564,-0.0182,-0.11448,0.13264,0.2237
2013/5/21,0.04792,0.13784,0.81424,-0.123776,0.00684,0.03784,-0.04472,-0.007212
2013/5/22,0.06596,0.23328,0.70076,-0.316224,0.01804,0.09544,-0.11348,-0.192448
2013/5/23,0.06236,0.26756,0.67004,-0.386764,-0.0036,0.03428,-0.03072,-0.07054
2013/5/24,0.0594,0.13312,0.80756,-0.144516,-0.00296,-0.13444,0.13752,0.242248
2013/5/28,0.05084,0.18264,0.76644,-0.35378,-0.00856,0.04952,-0.04112,-0.209264
2013/5/29,0.07288,0.15444,0.77264,-0.17782,0.02204,-0.0282,0.0062,0.17596
2013/5/30,0.03892,0.19716,0.76392,-0.347576,-0.03396,0.04272,-0.00872,-0.169756
2013/5/31,0.07,0.20356,0.72644,-0.204184,0.03108,0.0064,-0.03748,0.143392
2013/6/3,0.04216,0.23936,0.71848,-0.423856,-0.02784,0.0358,-0.00796,-0.219672
2013/6/4,0.08064,0.1628,0.75652,-0.120988,0.03848,-0.07656,0.03804,0.302868
2013/6/5,0.05052,0.20888,0.74056,-0.28512,-0.03012,0.04608,-0.01596,-0.164132
2013/6/6,0.08608,0.19184,0.72204,-0.246156,0.03556,-0.01704,-0.01852,0.038964
2013/6/7,0.08204,0.13688,0.78112,-0.122372,-0.00404,-0.05496,0.05908,0.123784
2013/6/10,0.09004,0.09432,0.8156,-0.03488,0.008,-0.04256,0.03448,0.087492
2013/6/11,0.06172,0.10444,0.83384,-0.060052,-0.02832,0.01012,0.01824,-0.025172
2013/6/12,0.0342,0.17144,0.79436,-0.290044,-0.02752,0.067,-0.03948,-0.229992
2013/6/13,0.0784,0.1466,0.77504,-0.101388,0.0442,-0.02484,-0.01932,0.188656
2013/6/14,0.05516,0.18636,0.75848,-0.217888,-0.02324,0.03976,-0.01656,-0.1165
2013/6/17,0.0504,0.134,0.81556,-0.174196,-0.00476,-0.05236,0.05708,0.043692
2013/6/18,0.02916,0.16656,0.80432,-0.2784,-0.02124,0.03256,-0.01124,-0.104204
2013/6/19,0.04908,0.16172,0.78928,-0.261164,0.01992,-0.00484,-0.01504,0.017236
2013/6/20,0.10056,0.18252,0.71696,-0.172244,0.05148,0.0208,-0.07232,0.08892
2013/6/21,0.04328,0.1484,0.80824,-0.230208,-0.05728,-0.03412,0.09128,-0.057964
2013/6/24,0.05484,0.21708,0.72816,-0.288688,0.01156,0.06868,-0.08008,-0.05848
2013/6/25,0.08296,0.15096,0.766,-0.12786,0.02812,-0.06612,0.03784,0.160828
2013/6/26,0.07416,0.11964,0.80612,-0.091312,-0.0088,-0.03132,0.04012,0.036548
2013/6/27,0.0576,0.1274,0.815,-0.135468,-0.01656,0.00776,0.00888,-0.044156
2013/6/28,0.07776,0.15528,0.76688,-0.244448,0.02016,0.02788,-0.04812,-0.10898
2013/7/1,0.07184,0.138,0.79016,-0.029844,-0.00592,-0.01728,0.02328,0.214604
2013/7/2,0.0582,0.12192,0.81988,-0.219224,-0.01364,-0.01608,0.02972,-0.18938
2013/7/3,0.05612,0.0986,0.84532,-0.130228,-0.00208,-0.02332,0.02544,0.088996
2013/7/5,0.08952,0.1052,0.80524,-0.045296,0.0334,0.0066,-0.04008,0.084932
2013/7/8,0.08544,0.15376,0.7608,-0.161212,-0.00408,0.04856,-0.04444,-0.115916
2013/7/9,0.08176,0.10608,0.81216,-0.11882,-0.00368,-0.04768,0.05136,0.042392
2013/7/10,0.04804,0.1998,0.75216,-0.345344,-0.03372,0.09372,-0.06,-0.226524
2013/7/11,0.05704,0.17356,0.7694,-0.217572,0.009,-0.02624,0.01724,0.127772
2013/7/12,0.1198,0.102,0.77824,0.012492,0.06276,-0.07156,0.00884,0.230064
2013/7/15,0.10268,0.12252,0.77484,-0.047592,-0.01712,0.02052,-0.0034,-0.060084
2013/7/16,0.04288,0.14288,0.81424,-0.16832,-0.0598,0.02036,0.0394,-0.120728
2013/7/17,0.06928,0.18908,0.74164,-0.318584,0.0264,0.0462,-0.0726,-0.150264
2013/7/18,0.0566,0.23176,0.71172,-0.374532,-0.01268,0.04268,-0.02992,-0.055948
2013/7/19,0.05032,0.19932,0.75036,-0.29162,-0.00628,-0.03244,0.03864,0.082912
2013/7/22,0.05412,0.18608,0.75988,-0.320004,0.0038,-0.01324,0.00952,-0.028384
2013/7/23,0.04788,0.1774,0.77472,-0.293644,-0.00624,-0.00868,0.01484,0.02636
2013/7/24,0.0504,0.20212,0.74752,-0.415696,0.00252,0.02472,-0.0272,-0.122052
2013/7/25,0.06824,0.16064,0.77116,-0.23768,0.01784,-0.04148,0.02364,0.178016
2013/7/26,0.04864,0.19348,0.75788,-0.22364,-0.0196,0.03284,-0.01328,0.01404
2013/7/29,0.06228,0.17936,0.75832,-0.332908,0.01364,-0.01412,0.00044,-0.109268
2013/7/30,0.07216,0.20912,0.71868,-0.343252,0.00988,0.02976,-0.03964,-0.010344
2013/7/31,0.10188,0.14488,0.75332,-0.146404,0.02972,-0.06424,0.03464,0.196848
2013/8/1,0.0674,0.19036,0.7422,-0.243608,-0.03448,0.04548,-0.01112,-0.097204
2013/8/2,0.06812,0.14452,0.78732,-0.14946,0.00072,-0.04584,0.04512,0.094148
2013/8/5,0.06428,0.16452,0.7712,-0.267132,-0.00384,0.02,-0.01612,-0.117672
2013/8/6,0.0664,0.12232,0.81128,-0.127448,0.00212,-0.0422,0.04008,0.139684
2013/8/7,0.04416,0.16768,0.78812,-0.241696,-0.02224,0.04536,-0.02316,-0.114248
2013/8/8,0.05672,0.13356,0.80972,-0.183968,0.01256,-0.03412,0.0216,0.057728
2013/8/9,0.06816,0.12984,0.802,-0.188856,0.01144,-0.00372,-0.00772,-0.004888
2013/8/12,0.07768,0.15968,0.76256,-0.184116,0.00952,0.02984,-0.03944,0.00474
2013/8/13,0.05364,0.17116,0.77524,-0.30108,-0.02404,0.01148,0.01268,-0.116964
2013/8/14,0.06048,0.17308,0.76644,-0.21764,0.00684,0.00192,-0.0088,0.08344
2013/8/15,0.04396,0.1872,0.76896,-0.360752,-0.01652,0.01412,0.00252,-0.143112
2013/8/16,0.07616,0.14656,0.77728,-0.143876,0.0322,-0.04064,0.00832,0.216876
2013/8/19,0.0372,0.18944,0.77344,-0.32108,-0.03896,0.04288,-0.00384,-0.177204
2013/8/20,0.02548,0.16608,0.80852,-0.358624,-0.01172,-0.02336,0.03508,-0.037544
2013/8/21,0.04932,0.21784,0.73284,-0.38162,0.02384,0.05176,-0.07568,-0.022996
2013/8/22,0.07712,0.18004,0.74284,-0.329504,0.0278,-0.0378,0.01,0.052116
2013/8/23,0.04512,0.21556,0.73924,-0.368476,-0.032,0.03552,-0.0036,-0.038972
2013/8/26,0.08252,0.16408,0.75344,-0.268784,0.0374,-0.05148,0.0142,0.099692
2013/8/27,0.05216,0.16548,0.7824,-0.178968,-0.03036,0.0014,0.02896,0.089816
2013/8/28,0.0894,0.15248,0.75824,-0.0951,0.03724,-0.013,-0.02416,0.083868
2013/8/29,0.05808,0.13856,0.80328,-0.276376,-0.03132,-0.01392,0.04504,-0.181276
2013/8/30,0.06928,0.17548,0.75528,-0.186048,0.0112,0.03692,-0.048,0.090328
2013/9/3,0.0928,0.14232,0.76492,-0.108324,0.02352,-0.03316,0.00964,0.077724
2013/9/4,0.0512,0.13764,0.81116,-0.186092,-0.0416,-0.00468,0.04624,-0.077768
2013/9/5,0.07068,0.21256,0.71672,-0.2304,0.01948,0.07492,-0.09444,-0.044308
2013/9/6,0.053,0.17556,0.77152,-0.171752,-0.01768,-0.037,0.0548,0.058648
2013/9/9,0.05408,0.19124,0.75464,-0.273464,0.00108,0.01568,-0.01688,-0.101712
2013/9/10,0.09776,0.20588,0.69636,-0.258176,0.04368,0.01464,-0.05828,0.015288
2013/9/11,0.08384,0.13316,0.78304,-0.117788,-0.01392,-0.07272,0.08668,0.140388
2013/9/12,0.05424,0.11384,0.83192,-0.0839,-0.0296,-0.01932,0.04888,0.033888
2013/9/13,0.05092,0.23208,0.717,-0.415804,-0.00332,0.11824,-0.11492,-0.331904
2013/9/16,0.05912,0.13392,0.80708,-0.122656,0.0082,-0.09816,0.09008,0.293148
2013/9/17,0.03964,0.19544,0.765,-0.37886,-0.01948,0.06152,-0.04208,-0.256204
2013/9/18,0.08576,0.13312,0.78112,-0.1165,0.04612,-0.06232,0.01612,0.26236
2013/9/19,0.04968,0.16424,0.786,-0.241596,-0.03608,0.03112,0.00488,-0.125096
2013/9/20,0.04072,0.16612,0.79312,-0.262568,-0.00896,0.00188,0.00712,-0.020972
2013/9/23,0.05784,0.23712,0.705,-0.433036,0.01712,0.071,-0.08812,-0.170468
2013/9/24,0.02792,0.1686,0.80348,-0.35454,-0.02992,-0.06852,0.09848,0.078496
2013/9/25,0.06544,0.15348,0.78104,-0.204404,0.03752,-0.01512,-0.02244,0.150136
2013/9/26,0.10324,0.12868,0.76804,-0.118208,0.0378,-0.0248,-0.013,0.086196
2013/9/27,0.08232,0.12092,0.79672,-0.080388,-0.02092,-0.00776,0.02868,0.03782
2013/9/30,0.03988,0.17832,0.7818,-0.322052,-0.04244,0.0574,-0.01492,-0.241664
2013/10/1,0.07548,0.15172,0.77284,-0.187328,0.0356,-0.0266,-0.00896,0.134724
2013/10/2,0.02612,0.2164,0.75744,-0.363604,-0.04936,0.06468,-0.0154,-0.176276
2013/10/3,0.06236,0.18336,0.75428,-0.203144,0.03624,-0.03304,-0.00316,0.16046
2013/10/4,0.05888,0.1956,0.74548,-0.24804,-0.00348,0.01224,-0.0088,-0.044896
2013/10/7,0.0996,0.14776,0.75268,-0.184828,0.04072,-0.04784,0.0072,0.063212
2013/10/8,0.11476,0.10984,0.77544,0.038504,0.01516,-0.03792,0.02276,0.223332
2013/10/9,0.06328,0.13076,0.806,-0.213068,-0.05148,0.02092,0.03056,-0.251572
2013/10/10,0.09544,0.11848,0.78608,-0.048616,0.03216,-0.01228,-0.01992,0.164452
2013/10/11,0.08308,0.13628,0.78076,-0.179456,-0.01236,0.0178,-0.00532,-0.13084
2013/10/14,0.12376,0.15416,0.722,-0.044292,0.04068,0.01788,-0.05876,0.135164
2013/10/15,0.07284,0.10224,0.82496,0.00784,-0.05092,-0.05192,0.10296,0.052132
2013/10/16,0.07884,0.15696,0.7642,-0.17252,0.006,0.05472,-0.06076,-0.18036
2013/10/17,0.04708,0.14096,0.81192,-0.239328,-0.03176,-0.016,0.04772,-0.066808
2013/10/18,0.04076,0.25708,0.7022,-0.463564,-0.00632,0.11612,-0.10972,-0.224236
2013/10/21,0.06512,0.12476,0.81012,-0.207388,0.02436,-0.13232,0.10792,0.256176
2013/10/22,0.06424,0.17644,0.75936,-0.245084,-0.00088,0.05168,-0.05076,-0.037696
2013/10/23,0.04908,0.14832,0.80264,-0.193272,-0.01516,-0.02812,0.04328,0.051812
2013/10/24,0.06788,0.1432,0.78892,-0.157348,0.0188,-0.00512,-0.01372,0.035924
2013/10/25,0.05912,0.12824,0.81264,-0.12384,-0.00876,-0.01496,0.02372,0.033508
2013/10/28,0.05364,0.16192,0.78448,-0.225768,-0.00548,0.03368,-0.02816,-0.101928
2013/10/29,0.0616,0.18056,0.7578,-0.24174,0.00796,0.01864,-0.02668,-0.015972
2013/10/30,0.04596,0.11528,0.83876,-0.145436,-0.01564,-0.06528,0.08096,0.096304
2013/10/31,0.06564,0.12304,0.81136,-0.254128,0.01968,0.00776,-0.0274,-0.108692
2013/11/1,0.06644,0.10612,0.82736,-0.081352,0.0008,-0.01692,0.016,0.172776
2013/11/4,0.0412,0.22176,0.73708,-0.380348,-0.02524,0.11564,-0.09028,-0.298996
2013/11/5,0.04896,0.21796,0.7332,-0.318136,0.00776,-0.0038,-0.00388,0.062212
2013/11/6,0.04124,0.15144,0.80736,-0.283256,-0.00772,-0.06652,0.07416,0.03488
2013/11/7,0.056,0.15708,0.78696,-0.271608,0.01476,0.00564,-0.0204,0.011648
2013/11/8,0.07456,0.14552,0.77996,-0.053728,0.01856,-0.01156,-0.007,0.21788
2013/11/11,0.07752,0.16732,0.7552,-0.155792,0.00296,0.0218,-0.02476,-0.102064
2013/11/12,0.07252,0.16076,0.76672,-0.23882,-0.005,-0.00656,0.01152,-0.083028
2013/11/13,0.06656,0.17152,0.76188,-0.301864,-0.00596,0.01076,-0.00484,-0.063044
2013/11/14,0.04992,0.24788,0.70228,-0.390304,-0.01664,0.07636,-0.0596,-0.08844
2013/11/15,0.05768,0.12072,0.8216,-0.109132,0.00776,-0.12716,0.11932,0.281172
2013/11/18,0.05988,0.19088,0.7492,-0.212044,0.0022,0.07016,-0.0724,-0.102912
2013/11/19,0.05296,0.16048,0.78664,-0.260748,-0.00692,-0.0304,0.03744,-0.048704
2013/11/20,0.10236,0.10248,0.79516,-0.030604,0.0494,-0.058,0.00852,0.230144
2013/11/21,0.07636,0.1504,0.77336,-0.164492,-0.026,0.04792,-0.0218,-0.133888
2013/11/22,0.11332,0.15496,0.73176,-0.163152,0.03696,0.00456,-0.0416,0.00134
2013/11/25,0.09524,0.15208,0.75272,-0.14672,-0.01808,-0.00288,0.02096,0.016432
2013/11/26,0.06008,0.14272,0.79716,-0.21328,-0.03516,-0.00936,0.04444,-0.06656
2013/11/27,0.08852,0.17444,0.737,-0.288332,0.02844,0.03172,-0.06016,-0.075052
2013/11/29,0.05148,0.15952,0.78896,-0.247336,-0.03704,-0.01492,0.05196,0.040996
2013/12/2,0.05752,0.1812,0.76132,-0.34166,0.00604,0.02168,-0.02764,-0.094324
2013/12/3,0.07208,0.15984,0.76804,-0.191184,0.01456,-0.02136,0.00672,0.150476
2013/12/4,0.07992,0.16928,0.75068,-0.222404,0.00784,0.00944,-0.01736,-0.03122
2013/12/5,0.06752,0.1886,0.7438,-0.224588,-0.0124,0.01932,-0.00688,-0.002184
2013/12/6,0.0596,0.17808,0.76232,-0.19334,-0.00792,-0.01052,0.01852,0.031248
2013/12/9,0.03552,0.12808,0.8364,-0.200872,-0.02408,-0.05,0.07408,-0.007532
2013/12/10,0.05916,0.11068,0.83016,-0.116352,0.02364,-0.0174,-0.00624,0.08452
2013/12/11,0.0864,0.11736,0.79632,-0.060412,0.02724,0.00668,-0.03384,0.05594
2013/12/12,0.04156,0.1764,0.78208,-0.297808,-0.04484,0.05904,-0.01424,-0.237396
2013/12/13,0.04132,0.19276,0.76596,-0.322992,-0.00024,0.01636,-0.01612,-0.025184
2013/12/16,0.05456,0.19028,0.75528,-0.263172,0.01324,-0.00248,-0.01068,0.05982
2013/12/17,0.10092,0.16096,0.73824,-0.14248,0.04636,-0.02932,-0.01704,0.120692
2013/12/18,0.06696,0.13092,0.80212,-0.208608,-0.03396,-0.03004,0.06388,-0.066128
2013/12/19,0.08352,0.11044,0.806,-0.100168,0.01656,-0.02048,0.00388,0.10844
2013/12/20,0.05936,0.21624,0.72436,-0.35926,-0.02416,0.1058,-0.08164,-0.259092
2013/12/23,0.0644,0.21356,0.72204,-0.35396,0.00504,-0.00268,-0.00232,0.0053
2013/12/24,0.0882,0.13824,0.77356,-0.240244,0.0238,-0.07532,0.05152,0.113716
2013/12/26,0.04524,0.20392,0.75088,-0.275208,-0.04296,0.06568,-0.02268,-0.034964
2013/12/27,0.04996,0.24648,0.70356,-0.361288,0.00472,0.04256,-0.04732,-0.08608
2013/12/30,0.0474,0.16884,0.78388,-0.26314,-0.00256,-0.07764,0.08032,0.098148
2013/12/31,0.06664,0.1136,0.81972,-0.092216,0.01924,-0.05524,0.03584,0.170924
2014/1/2,0.1246,0.13452,0.74088,-0.067016,0.05796,0.02092,-0.07884,0.0252
2014/1/3,0.08668,0.14716,0.76616,-0.157464,-0.03792,0.01264,0.02528,-0.090448
2014/1/6,0.04008,0.20468,0.7552,-0.335028,-0.0466,0.05752,-0.01096,-0.177564
2014/1/7,0.03764,0.1718,0.79064,-0.2834,-0.00244,-0.03288,0.03544,0.051628
2014/1/8,0.06704,0.16136,0.77156,-0.253648,0.0294,-0.01044,-0.01908,0.029752
2014/1/9,0.05496,0.15412,0.79092,-0.22956,-0.01208,-0.00724,0.01936,0.024088
2014/1/10,0.08984,0.17484,0.73532,-0.232484,0.03488,0.02072,-0.0556,-0.002924
2014/1/13,0.05544,0.20108,0.74352,-0.354104,-0.0344,0.02624,0.0082,-0.12162
2014/1/14,0.07116,0.15148,0.77732,-0.15428,0.01572,-0.0496,0.0338,0.199824
2014/1/15,0.02832,0.16744,0.8042,-0.276332,-0.04284,0.01596,0.02688,-0.122052
2014/1/16,0.0766,0.11404,0.80936,-0.143968,0.04828,-0.0534,0.00516,0.132364
2014/1/17,0.0642,0.14384,0.79192,-0.17036,-0.0124,0.0298,-0.01744,-0.026392
2014/1/21,0.03772,0.16136,0.80088,-0.289,-0.02648,0.01752,0.00896,-0.11864
2014/1/22,0.06008,0.20428,0.73568,-0.295696,0.02236,0.04292,-0.0652,-0.006696
2014/1/23,0.0378,0.18248,0.77972,-0.26976,-0.02228,-0.0218,0.04404,0.025936
2014/1/24,0.0562,0.17564,0.7682,-0.170632,0.0184,-0.00684,-0.01152,0.099128
2014/1/27,0.06116,0.22416,0.71472,-0.406044,0.00496,0.04852,-0.05348,-0.235412
2014/1/28,0.08524,0.16152,0.75324,-0.131764,0.02408,-0.06264,0.03852,0.27428
2014/1/29,0.07556,0.14032,0.7842,-0.18092,-0.00968,-0.0212,0.03096,-0.049156
2014/1/30,0.03368,0.16552,0.80084,-0.353588,-0.04188,0.0252,0.01664,-0.172668
2014/1/31,0.0478,0.175,0.77716,-0.2177,0.01412,0.00948,-0.02368,0.135888
2014/2/3,0.04892,0.17072,0.78036,-0.3129,0.00112,-0.00428,0.0032,-0.0952
2014/2/4,0.08964,0.1414,0.769,-0.125388,0.04072,-0.02932,-0.01136,0.187512
2014/2/5,0.06748,0.17416,0.75832,-0.281196,-0.02216,0.03276,-0.01068,-0.155808
2014/2/6,0.11728,0.17736,0.70524,-0.112976,0.0498,0.0032,-0.05308,0.16822
2014/2/7,0.08868,0.13048,0.78088,-0.091244,-0.0286,-0.04688,0.07564,0.021732
2014/2/10,0.10284,0.11836,0.7788,-0.099188,0.01416,-0.01212,-0.00208,-0.007944
2014/2/11,0.07576,0.17776,0.7464,-0.199476,-0.02708,0.0594,-0.0324,-0.100288
2014/2/12,0.09284,0.16404,0.74304,-0.120516,0.01708,-0.01372,-0.00336,0.07896
2014/2/13,0.04084,0.17788,0.78124,-0.1956,-0.052,0.01384,0.0382,-0.075084
2014/2/14,0.09852,0.139,0.76252,-0.028048,0.05768,-0.03888,-0.01872,0.167552
2014/2/18,0.06692,0.20876,0.72432,-0.332356,-0.0316,0.06976,-0.0382,-0.304308
2014/2/19,0.03452,0.20664,0.7588,-0.28652,-0.0324,-0.00212,0.03448,0.045836
2014/2/20,0.02916,0.14052,0.83028,-0.244108,-0.00536,-0.06612,0.07148,0.042412
2014/2/21,0.07692,0.16812,0.75508,-0.276264,0.04776,0.0276,-0.0752,-0.032156
2014/2/24,0.042,0.15444,0.8036,-0.16172,-0.03492,-0.01368,0.04852,0.114544
2014/2/25,0.039,0.1708,0.7902,-0.240108,-0.003,0.01636,-0.0134,-0.078388
2014/2/26,0.07568,0.116,0.80832,-0.199664,0.03668,-0.0548,0.01812,0.040444
2014/2/27,0.06204,0.0668,0.87124,-0.046644,-0.01364,-0.0492,0.06292,0.15302
2014/2/28,0.02176,0.0792,0.89908,-0.158804,-0.04028,0.0124,0.02784,-0.11216
